,id,text,likes,comments
1727,#Bristruth16596,Best thing about my flat is definitely the wii but the more often we come 1st in mario kart the more likely it is we’ll all get 3rds,33,36
1728,#Bristruth16578,#Bristruth16511 Abba night?? Where? When? Please I need to go,1,2
1729,#Bristruth16562,"Hate where I’m living at the moment, most dead halls I’ve ever experienced, flat mates complain when I come back drunk, complain that I socialise with UoB students not them, they are disrespectful to me and say things that would make them cry if I said it to them. I can’t be fucked to deal with finding somewhere else to live and I’m really looking forward to living with people I have found for next year. Advice please",1,0
1730,#Bristruth16544,"I am developing an unhealthy relationship with briscrushes. I started sending in a crush about someone I actually really like, but currently won't make any move on in real life for several reasons. Then seeing him react was such a thrill in my rather boring life that I continued. By now 4 crushes have been posted, a 5th is on the way, and even though they are anonymous I feel like I have made a complete fool of myself. I am scared of seeing this person again in real life and of doing anything that will give me away. And with all this in my head, I wouldn't be able to date him even if I had the chance.
I am sorry if I hurt anyones feelings or put people in a spot where they don't feel comfortable. You that I wrote the crushes to, I am sorry for exposing you and for stealing your time. I know what I did was not okay, and I apologise. Even though these briscrushes stem from my deep insecurities and confidence issues, that is no excuse to act the way I did. I will do my best efforts to stop posting and focus my attention on dealing with my own problems.
I'm posting this confession as a warning for everyone. In this internet we are all somewhat anonymous and at the same time incredibly vulnerable. Please consider that on the other side of the screen real humans will read whatever you write. Don't make the same mistake as I did, don't try letting the internet solve your problems.",10,0
1731,#Bristruth16533,What is the SU like for their swimming facilities? Does it get really busy? Looking to start swimming again but don’t want the embarrassment of failing in front of loads of people,3,3
1732,#Bristruth16525,"Dear admins, do you ever get sent bristruths that you cant post because they're really rude",0,4
1733,#Bristruth16519,I honestly don’t understand why the biggest dickheads will get the most kind heated girls. I wish i knew why society worked that way..,1,2
1734,#Bristruth16517,"How to get over someone you got with in freshers week, asking for a m8 x",0,1
1735,#Bristruth16514,What was up with so many tall weirdos in Lizard on Friday?? go play fantasy football you annoying boring nerds,0,3
1736,#Bristruth16500,"The emotional rollercoaster of having a crap day, seeing a cute brispet (and being momentarily cheered up) before reading the pet is dead is actually too much.",8,1
1737,#Bristruth16492,They really need to do 2000's europop club nights. I don't hear enough Cascada and Vengaboys here...,14,3
1738,#Bristruth16425,"Overheard at house viewing: ""It smells pretty damp in here - is that the house, or is it just you guys?""",11,4
1739,#Bristruth16424,"Anyone else suffer from random lighter allocation, why can’t I just choose a pocket and stick with it? Every time I light a cig it’s a bloody treasure hunt.",3,1
1740,#Bristruth16423,Seriously wondering what degrees the admins do... like are they failing because they spend their whole time posting bristruths or is their course that easy they need something else to do??,0,1
1741,#Bristruth16420,"what happens when you fail a unit? asking for myself, a scared fresher",3,2
1742,#Bristruth16416,"Just wanted to say, the stars don't matter, nothing matters, there is no purpose, you're unimportant, you will be forgotten, everything you know will disappear. So don't get hung up on things, send that risky dick/tit pic",5,2
1743,#Bristruth16411,my flatmate just told me she is training herself in the gym to shorten her walk up woodland road to 10 mins.. she's doing the stairmaster at top speed and practicing the incline on the treadmill.. 10/10 for commitment,20,1
1744,#Bristruth16410,What gives you the right to just stride to the front of the U1 bus queue? Can you take your rolled up bootcut jeans and puffer jacket the fuck to the back please?,4,0
1745,#Bristruth16403,Lounge is the GOAT. Don’t @ me,6,2
1746,#Bristruth16389,"Bristruther: *submits Bristruth about the ASS*
Admin’s brain:
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it
Don't do it
Bristruth Admin: And it’s posted",15,0
1747,#Bristruth16388,Was thinking about looking for a fuck buddy. But then I realized I was getting fucked hard enough by my course already.,29,7
1748,#Bristruth16383,"To the group of first year lawyers that are always taking the piss at lectures and giggling the whole time, I hate you but also please accept me into your friend group? Love, a lonely lawyer in need of fun friends :(",6,15
1749,#Bristruth16360,What's the point in having an essay deadline at 9.30am? My tutor is never going to look at it on that day let alone mark it... Why not just give everyone by the end of that day to submit it instead?,8,0
1750,#Bristruth16355,Political hot take time: The earth and everyone on it will literally die in the next century if the excesses of capitalism are not brutally curbed by a new political system i.e. socialism/communism,23,18
1751,#Bristruth16346,"Is there a way to report your own flat? The cleaner doesn't mention anything but honestly this place is not hospitable thanks to one repeat offender. Getting desperate now, I wish I could fine this flatmate for the emotional trauma of having to live and cook in the smelly sticky depths of hell.",10,13
1752,#Bristruth16343,what student organises the geography globe ball this year to be £47... what a fucking joke,31,14
1753,#Bristruth16324,my hook up just told me i need to hoover my bedroom.,16,14
1754,#Bristruth16316,Honestly don’t understand why everybody in New Bridewell is complaining about the water when the cladding work is more annoying right now? Love being woken up at 8am to builders right outside my window shouting and swearing and all the light in my room being blocked by the scaffolding !!!,4,1
1755,#Bristruth16315,Living in a uni house is all fun and games until you realise how un-weatherproof it is :/,4,0
1756,#Bristruth16273,Imagine the amount of confidence you must have walking around the city knowing you're a bristruth admin,28,0
1757,#Bristruth16263,You think Bristol is your ally? You mearly adopted Bristol. I was born in it. Moulded by it. I didn't see the rest of the world until I was already a man.,30,7
1758,#Bristruth16253,"We engineers would love to leave the ASS. But we can't. Because any time we start working in mvb, about a million freshers descend on the computer rooms for a class and we're told to leave.",13,2
1759,#Bristruth16232,Social media is the cancer of the internet,1,1
1760,#Bristruth16228,Willing to fuck a CS guy for a ticket to MVBall,0,8
1761,#Bristruth16225,"I just tried to join Bristol Uni Swimming Club, could someone please help me? On the form where it asks for your preferred stroke, it lists options for backstroke, breaststroke etc. but I can't find Margaret Thatcher's? Really strange, I'd assume that'd be really popular, especially amongst Northern students. Is there any way to get this fixed?",100,33
1762,#Bristruth16212,"Hey if anyone wants to join a group of 3 (maybe 4 we are waiting on a guy) for housing next year like this post!!! Two girls and a guy, all friendly :)",9,0
1763,#Bristruth16211,"You might think it’s cold outside, but have you have tried using original source mint shower gel to clean your balls?",78,25
1764,#Bristruth16197,why do all the skattyest clubs in bristol have the shittest smoking areas. wheres the logic,2,1
1765,#Bristruth16187,"Viewed a house today on Collingwood road, wondered if the bright pink dildo in the ground floor bedroom is included in the £525 a month...",14,21
1766,#Bristruth16177,Those donnervan kebabs go straight through you,0,0
1767,#Bristruth16171,DID SOMEBODY NOT FLUSH THE TOILET AFTER THEY’VE HAD A SHET,7,12
1768,#Bristruth16168,Can the people that match with me on tinder please just bloomin ask me out I don’t want to awkwardly text chat for several days about the weather I WANNA FUCK,3,1
1769,#Bristruth16165,I'm doing a survey on international student integration and need responses preferably without leaving the house. https://www.surveymonkey.co.uk/r/39R9RY3 please my fine international students do the survey- it takes 2 ish minutes because otherwise survey monkey cost me money.,1,0
1770,#Bristruth16118,Just left my lecture early to hurry to boots to buy a vibrator. I’ve reached a new low,4,5
1771,#Bristruth16079,Am I the only one that misses the beeping of the Queens Building gates?,0,2
1772,#Bristruth16073,how do you deal with losing the house you and 8 friends have fallen in love with?? Asking for ME my heart has fully broken,2,4
1773,#Bristruth16069,"Word on the street is there’s gonna be another strike, look out kids",3,0
1774,#Bristruth16050,"personal tutor: what is it YOU want to get out of uni exactly?

my brain:

don’t say it
don’t say it
don’t say it
don’t say it
don’t say it

me: get published on bristruths",14,4
1775,#Bristruth16048,My flatmate breathes so fucking loud do you want an inhaler you prick,27,21
1776,#Bristruth16014,I just really wish people wouldn’t upload facebook stories. I feel so uncomfortable for them and violated when I accidentally press one.,9,1
1777,#Bristruth16009,"Thinking of posting photos of my flat mates on Brispets.
Not because they’re cute but because they’re animals whose mess I’m always cleaning up.🙃🙃",72,42
1778,#Bristruth15998,"Ladies, if he:
•doesn’t text you back
•leaves you on read
•Goes skrrrahh
•Pap, pap, ka-ka-ka
•Skidiki-pap-pap
•Pu-pu-pudrrrr-boom
•Skya
•Du-du-ku-ku-dun-dun
•Poom, poom

He’s not your man, he’s da ting",21,8
1779,#Bristruth15984,I have a secret obsession with Mariah Carey and I am worried that my friends will judge me if they find out. How can I be sure that my friends will stay with me despite my love for Queen Mimi?,3,13
1780,#Bristruth15957,Not sure if all these Greggs posts are made by students or by their employees. Who can get so hyped about getting Greggs delivered seriously?,21,1
1781,#Bristruth15956,I just had an advert for Durex condoms appear on my Facebook news feed. Jokes on them I haven't had sex for ages. I'm so alone.,8,3
1782,#Bristruth15924,To the man on Roslyn Road singing Christmas songs this morning- you have a beautiful voice and all I want for Christmas is you.,5,8
1783,#Bristruth15914,"@ the girl that keeps angry reacting photos of my pug on brispets, kindly fuck off- my dog is pure and precious.",4,1
1784,#Bristruth15913,"Me:*goes home with a peng boy*

My brain:

Don’t say it
Don’t say it
Don’t say it
Don’t say it
Don’t say it
Don’t say it
Don’t say it

Me: “let me ride your pork sword”",2,2
1785,#Bristruth15910,Nothing better than going home to London for that premium tap water 💦,59,15
1786,#Bristruth15907,Ever post a bristruth and think it’s going to be really great and then it gets posted and realise you spelt panic with a k?,2,2
1787,#Bristruth15902,I need to stop replacing dinner with Sainsbury's Cookies x5,199,211
1788,#Bristruth15894,"Overheard in Churchill: ""who doesn't have 3 holidays a year""",1,0
1789,#Bristruth15891,Why is there a creepy guy called David on every course,1,46
1790,#Bristruth15890,"Our flatmate eats with his mouth open.. he makes eating anything sound disgusting, even toast. How do we stop this without insulting him, pls send help i cant live like this anymore",8,10
1791,#Bristruth15882,Dilemma: when all your friends want to go out but you're just feeling really un-swx-y,19,10
1792,#Bristruth15870,"I am in mourning today. You were my vanguard during essay all nighters, my champion after low budget nights out, and my noble reassurance that whatever goods and services I needed would be there for me whenever the hour, whatever the weather. The petrol station is not the same, the Sainsburys does not open long enough, and your closure has proved to me just how irreplaceable you always were. RIP St Augustines Parade 24 Hour Co-Op",24,7
1793,#Bristruth15857,"The bear pit is actually cancer can we please demolish. It's not a precious urban diversity monument, it's an architectural wank stain with grime posters. Let's build a park. Trees eat CO2, come tf on",20,3
1794,#Bristruth15834,Explain https://www.facebook.com/BrisTruthtest-1012160225609421/,0,1
1795,#Bristruth15832,I was chilling post-wank with the vibrator still in and coughed and it shot out. I'm oddly impressed with myself.,2,2
1796,#Bristruth15799,Hey Siri. How do you Tinder when your game is so poor that you scare girls off with the first line every time?,3,8
1797,#Bristruth15787,"everyone’s talking about new bridewell not getting water, the real injustice is waverley house kids getting woken by incessant drilling at 7:59am every single morning",30,17
1798,#Bristruth15784,If you reserve seats in the library you are a massive twat,3,1
1799,#Bristruth15782,"Just saw someone say that being openly Tory (at uni) ""is probably similar to coming out as gay a couple of decades ago"". Really? Are you that deluded? Have you ever been physically assaulted for being a Tory? Has being Tory ever been criminalised? Have you ever had your parents disown you and try to kill you because you told them you're a Tory?",34,1
1800,#Bristruth15778,"I'm glad that at least something positive for once came out of student council, that being the new male mental health campaign.",11,0
1801,#Bristruth15770,"To whoever threw up on 11:30 U1, I’m waiting in the rain for the number 3 currently, and yes I do think you need some lessons in grace and decrorem.",10,3
1802,#Bristruth15730,Stoke bishop accommodation is so overrated and city centre accommodation is underrated- a stoke bishop resident,30,4
1803,#Bristruth15726,"PETITION to change the name of Exeter's confessions page from ""ExeHonestly"" to ""ExeTell"", don't let the students of Exeter suffer in silence any longer! https://www.facebook.com/ExeHonestly/?ref=br_rs

SIGN HERE: https://goo.gl/forms/6WKt0TiUToDsobGK2

This is the TRUE PEOPLE'S VOTE",12,20
1804,#Bristruth15718,I'm a second-year and I'm still absolutely shook over how fucking BEAUTIFUL the people at this uni are,16,5
1805,#Bristruth15712,"Flatmate: “oh look at the other flats going out and partying, wish ours could do that”
Me: “okay, so you wanna go out tonight?”
Flatmate: “nah i just want to chill tonight”
Me: *facepalm*",5,0
1806,#Bristruth15694,"If the VS fashion show comes up on my instagram explore feed once more I'll actually smash my head against the wall, all the hype around it makes me sick. Obviously other clothes companies have similar reputations in terms of diversity and manufacturing standards but at least they don't so explicitely equate being young, thin and cis-gender with being 'angelic'.",3,0
1807,#Bristruth15692,The beef in big the SU council meeting when NUS revealed to be £5million in debt...,4,4
1808,#Bristruth12249,Overheard fresher (presumably fresh out of boarding school) in Co-Op: Soooo what does a bag of crisps cost these days?,9,1
1809,#Bristruth12237,I love my ex but he says he can't cope with the intensity of our relationship and is done. Any advice? How do I move on? Been crying a lot.,0,3
1810,#Bristruth12232,"This guy I've fancied for about 5 years but has constantly put me off has moved to uni and now he's bootycalling me from up north, is he playing me or do I seize my college dreams??? Need some advice my fellow love birds xoxo",1,3
1811,#Bristruth12219,Good society recommendations for people who don’t really drink? Need to find some new cool people,10,22
1812,#Bristruth12195,Highlight of freshers was defiantly being mistaken for the motion coke dealer,19,1
1813,#Bristruth12182,The only thing I've used my books for so far is to stand on while I piss in the sink,9,13
1814,#Bristruth12150,When you come back from summer and forget how shit you are pulling and go home alone for them hundredth time in a row,11,28
1815,#Bristruth12137,Asking a girl to call you 'master' the second time you have sex with her is pretty brave. My vagina dried up like a prune.,44,13
1816,#Bristruth12128,get freshers week drama going - tag two people who should get together,2,109
1817,#Bristruth12127,"Has anyone had a supplementary year or is on one this year? Feeling very anxious about it and don't really know how to connect with new people all over again, especially as I'm not living in halls anymore, and only have lectures for 1 unit, so it's harder to meet new faces. Any help/advice?",7,13
1818,#Bristruth12120,Mental how much fun tacky triangle clubs are on weeknights and how shite they are on weekends... Stick me in Lola's on a Monday and tear that shit up but Saturdays I'll stick to stokes croft thank you very much,12,2
1819,#Bristruth12119,Angry reacts only that term ends on the 22nd of December.,9,8
1820,#Bristruth12115,"To all the new engineering students, brace yourselves for a world of pain.",37,7
1821,#Bristruth12114,"Which did you get rejected from?

😡 for Oxford
😥 for Cambridge",8,9
1822,#Bristruth12111,Bristol is knowing the difference between rap and hip hop from the comfort of the heated seat of daddy’s money fiat panda,13,1
1823,#Bristruth12109,one of my flatmates chews loudly with his mouth open... grounds to move flats??,13,6
1824,#Bristruth12106,"Dear whoever shit on the floor in my flat,
Can you kindly not,
Definitely not a cute touch that you got some on the door to my room, I know it must’ve been a rough night but cmon have some decency to shit in the toilet that’s designed to take your bullshit.
Yours kindly,
Your literally best mate and flat mate",14,14
1825,#Bristruth12097,"Pisses me off that people will go to uni as Tories, spend three years spouting platitudes about Corbyn and how their school ""wasn't even that posh"" then go off into the City, earn a fuck tonne, go back to voting Tory and never actually bother to learn anything about politics at all. Chameleons blending into their surroundings for social approval. Fucking pathetic.",57,10
1826,#Bristruth12087,"Friendly reminder to everyone not just freshers, if you want to go to an event or do something where you don't know anyone and your new friends aren't interested in that sort of thing it's perfectly okay to go alone, it's the only way to make friends with people interested in similar things and no one will think you're weird for being alone",120,4
1827,#Bristruth12066,I would sell my own nan for a night of passion with Gordon Ramsey,51,50
1828,#Bristruth12065,weirdest thing i saw at tokyo world was a man dressed as a panda walking round selling ket,7,2
1829,#Bristruth12063,The “ooh ooh” in feel good inc. by the gorillaz is actually “feel good.” Please stop embarrassing yourselves,22,3
1830,#Bristruth12045,ER is a shit shagger for someone who thinks he’s the shit x,0,9
1831,#Bristruth12042,Any society recommendations for a shy first year?,4,48
1832,#Bristruth12041,WR stop writing Bristruths about yourself!,0,0
1833,#Bristruth12031,It's actually really hard to break a ket habit.,2,9
1834,#Bristruth12022,"I’m not sure if it’s because I’m high, but I’m finding it fundamentally disturbing that there’s a pattern on my toilet paper that displays puppies. It almost makes me want to go buy cheaper loo roll so I’m not inadvertently promoting animal cruelty.",14,3
1835,#Bristruth11994,"can we just talk about the fucking weapon in lounge last night who whispered in my ear “where are we eating breakfast tomorrow then?”, does that line ever work for you??",71,29
1836,#Bristruth11946,Wish each year allowed for a fresh start with all the people who think I'm a load of crap,3,1
1837,#Bristruth11941,"It pisses me off that the University is taking credit for the Herman thing. It was students who set up the fundraising page, students who promoted it on FB, students who donated to the cause and students who gave him the money. No institutional support whatsoever. Entirely 100% grassroots.",131,0
1838,#Bristruth11932,Spare a thought for those lads repacking the unused condoms they bought last year. This is your year boys xx,64,48
1839,#Bristruth11922,Bogies,5,1
1840,#Bristruth11921,Is Cori Tap deprivation a thing?,3,1
1841,#Bristruth11919,"In the time between Bristruths ending last year and starting again this year I got into my first relationship, 2018 truly is my year",8,0
1842,#Bristruth11917,"Lot's of love for taka taka, which is fair enough. But what about Quiggley's? Now, that's the real shit.",41,30
1843,#Bristruth11913,The story of resits: I think I went on holiday but all I remember is studying,2,3
1844,#Bristruth11911,Hard Brexit now please.,17,7
1845,#Bristruth11905,Ya’ll talking about 2000’s kids coming to uni but i was already here a year🤨🤨,6,5
1846,#Bristruth11898,just think how many more people would've applied to Bristol if they'd hadn't read Bristruths first....,1,0
1847,#Bristruth11897,21Br. Port party. Not out,1,1
1848,#Bristruth11887,sad react if you’re also gonna spend your weekend looking like a drowned rat who fell in a pot of glitter pretending to enjoy the shite line up at Tokyo world,47,19
1849,#Bristruth11870,"I just got back from the summer holidays and made out with my new housemate on the first night. Hope you guys are more cautious, freshers. Happy new uni year 🎉",12,10
1850,#Bristruth11844,Silver lining of having to redo first year is that it gives me an extra year of Bristruths,18,8
1851,#Bristruth11835,Missed u bristruths xoxoxo,4,0
1852,#Bristruth11833,"Some advice for freshers:
- Taka Taka is your friend. Do NOT make an enemy out of it; it'll starve your all-nighters sessions
- If you don't like partying, hang around the Arts & Social Science Library (or ASS, for short)
- There's a microwave oven and hot water at Hawthorns
- The ASS is not as overwhelming as its name (or some Bristruths) may suggest
- The Lizard Lounge is not Mark Zuckerbot's lair
- Mayonnaise is not an instrument
- Source Cafe consumables will drain your wallet & bank account faster than that Nigerian Prince
- If you're here in Bristol for the girls/guys, be prepared to feel sorely disappointed
- MVB is not just for CS students, so don't feel too entitled to the space
- Nerd/dork/geek culture is highly appreciated
- Unless you want to get banned from humanity, use a condom FFS (literally)
- Don't trust anyone; don't even trust the guy/gal in the mirror
- Get comfy, because you'll be here for a while",136,19
1853,We did it! All of you amazing people managed to help a group raise £1500 so that Herman and his wife can travel to Jamaica this summer.,"
The creators of the Gofundme page said:

""We would like to thank everyone who contributed to this incredible gift. It is truly amazing what we can achieve when we come together. It is thanks to your generosity that we’ve been able to raise about £1,500 - meaning both Herman and his wife will be able to visit Jamaica for the first time in 4 years!""

We are so proud that our page managed to help this and we hope Herman has an amazing time.

#WeAreBristruths",1635,184
1854,#Bristruth11807,I will finally enjoy facebook feed that is not absolutely cluttered by Bristruths posts.,7,1
1855,#Bristruth11797,"At the end of my first year I have come to realise that 1) I do not need to be friends with everyone to be happy, 2) there is always time and a way to figure things out, and 3) grades are not the most important thing in the world. It may seem like it and it can be difficult when it doesn't go as well as you'd hope but I didn't get very good grades this year but I have ended up with amazing opportunities I never thought I'd have. Good luck to everyone with your result but remember, there's more to life than getting a first",20,0
1856,#Bristruth11785,If I had a pound for every time someone told me how short I am I could afford some very nice heels,103,98
1857,#Bristruth11774,Nothing triggers a left swipe more on tinder than a girl riding a horse in her pics,35,20
1858,#Bristruth11766,"The chance to go on a year abroad was one of the main reasons why I picked Bristol. Now I’m here, and I’ve only got a few months before I leave; and leaving the most incredible friends is going to be so much harder than I expected. So thank you to the most supportive, funny, ridiculous crew- I can’t begin to tell you how much I’ll miss you x",25,12
1859,It's your admins here.,"
It's summertime and we want to sleep on beaches rather than approving posts so we are gonna pause posting till 1st September beginning midnight tomorrow.

Sorry to all those who are gonna miss us but don't worry - we will be back.

In the mean time, post any last thoughts/confessions/crushes on the respective forms and let's get some quality subs for the last 24hrs.

Love you all, and we hope you all have a superb summer.

The Bristruths Admins xx",201,37
1860,#Bristruth11748,Why were people so surprised Churchill is full of private school Tories? It’s literally named after a conservative PM,9,4
1861,#Bristruth11746,Once took piss on the glass window of Berkeley Spoons in front of a couple having a drinks date. Sorry for the trauma I caused you by having my pants and trousers round my ankles.,2,1
1862,#Bristruth11744,"If you want to watch Love Island on ITV Player when you're abroad this summer, log into the Remote Desktop on MyBristol to connect to Bristol's servers and it thinks you're in the UK, ur welcome",330,172
1863,#Bristruth11742,"Is the interview process for vets just to find the most attractive, I swear they’re all smokin",37,90
1864,#Bristruth11693,Have had an absolute mare. Used up all my swipes before even getting to Malaga with #DAS #BOIS.,4,2
1865,#Bristruth11691,Can we start a petition to rename wills hall to Boris's Johnson?,16,2
1866,#Bristruth11688,"https://www.facebook.com/groups/433130907158388/ made an FB group for people staying over the summer, cba with being in an empty flat anymore lol",7,19
1867,#Bristruth11685,"There are so many kind, accepting, wonderful and amazing people at Bristol and it makes me really happy. I just wish I get the opportunity to meet and befriend some of you in real life",13,0
1868,#Bristruth11672,"To any of my summer Brizzle babies hopeless about finding summer jobs; Put your CV on Reed, Jobsite, Indeed etc. You can apply for 10's of jobs that you'll love and that'll pay well. I was in the same hopeless sitchu but in four days I'm now working my dream summer job AND even had to turn down 3 interviews. Good luck lovelies x",10,6
1869,#Bristruth11671,I’ve only been home 2 days but am already so bored I’ve already resorted to watching Love Island despite chatting shit about it then everyone I know. I’m ashamed of myself.,22,21
1870,#Bristruth11661,"Actually managed to complete a game of minesweep for the first time in my life, didn't even think it was possible",10,4
1871,#Bristruth11656,Re #Bristruth11619 Message from The White Rabbit Bristol don't panic as 241 pizzas are still on as usual Mondays and Tuesdays. Don't believe the rumours #fakenews,131,45
1872,#Bristruth11642,What is it with middle class people and thinking calling someone by their surname is a nickname,44,50
1873,#Bristruth11625,I love going to motion because everytime I go my jawline gets more defined,4,6
1874,#Bristruth11613,"Has anyone else noticed that the hummus pots in Bristol’s Sainsburys are always squashed. Thought this was a Bristol only issue, return to my home Sainsbury’s and find this is clearly a NATIONWIDE problem. Say no to squished hummus.",40,8
1875,#Bristruth11597,Looking forward to when the last student leaves town for summer so I can have eat a pitta for lunch again #notastudent #ijustworkhere,0,0
1876,#Bristruth11593,"Type in “theta” on google and the suggested result is “the tab”, what a time to be alive",3,2
1877,#Bristruth11588,"*World Cup Players Emoji Challenge*

1.🐜☝🏻🇬🇷🧔🏻
2.🐴‼️
3.&👗in👂🏻👂🏻⭐
4.❌☕🅰️🙅🏼‍♂🚣‍♀💅🏻🍞
5.👣ny 🚢
6.🦁🐴🌊
7.🌪
8.🎱🐷🍫
9.👨🏻🥗
10.🚽🚗🛵💰
11.📅📼🥈
12.👫🍎☘☢
13.😟🦁
14.✝⛪😇👂🏻ik☀
15.🔑🍜🔑🏍
16.🎣🚗🍞🚗😴🤱🏻
17.🤷🏻‍♂💺🅾️💤🤢
18.🚣‍♂🚽🧙‍♂🕊⛷
19.🥫👌🏻⛰
20.👼🏻🎲🎲🤱🏻👂🏻
21.👕🎀⚖🇫🇷☝🏻✌🏻
22.🚽is 🤬🛌
23.👧🏻👣🚬🆔☀
24.🤢🔑🔫🐶🔫",8,15
1878,#Bristruth11583,"Snakes don't hiss, they say they have failed even once they have found out they have a 2:1",9,4
1879,#Bristruth11579,"People complaining about the gracity bouncers have obviously never met the crown courts bouncers: hip flasks are still my property, whether im kicked out or not",1,3
1880,#Bristruth11573,Does anyone else feel naughty carrying a cucumber round Sains,8,9
1881,#Bristruth11542,Iplayer has just added all the series of modern doctor who. Fair to say that summer is sorted,20,9
1882,#Bristruth11530,Is taking paracetamol after a night out in the hopes it will alleviate your hangover in the morning a form of pre-ing? Pre-medicating?,1,1
1883,#Bristruth11520,One of the best things about having a girlfriend with me on a night out is not having the bouncers treat me like the absolute scumbag I am,8,0
1884,#Bristruth11517,Shout out to the boys who went for a swim in the canal in harbourside YTB xx,8,6
1885,#Bristruth11513,"So I really like this guy, we've been close friends since first year and recently started sleeping together on a casual basis but I've realised I want more...problem is we're graduating next month and I have no idea if he likes me in that way or not. Should I tell him how I feel? Like for yes, heart for no
(Admins please post and help a gal out I have no idea what I'm doing)",62,0
1886,#Bristruth11510,Two days in and my disfunctional family is already making me wish I stayed in Bristol🙃,4,0
1887,#Bristruth11505,I finished exams 5 days ago so why hasn't the sense of dread and constant anxiety gone away yet? Come on brain this isn't what we agreed on.,36,3
1888,#Bristruth11488,If a guy asks you out but then airs your reply wtf has gone on in his head?,10,6
1889,#Bristruth11480,"Are you all alright?
No.
You are all al-left!
Yeet!",25,15
1890,#Bristruth11469,You know it’s time to leave uni when you can’t tell if the little white things in your kitchen are rice or maggots,15,26
1891,#Bristruth11463,"Reckon this bristruth dry spell is because the admins went to gravity last night along with everyone else who fell for the Gordon Ramsey look alike, and died in the million degree heat because apparently air conditioning isn’t a thing
RIP admins you’ll be missed x",6,1
1892,#Bristruth11459,"to the person who took my zebra lighter in gravity today, please give it back it means more than you can imagine, I gave it to you out of kindness and you took it from me, I've had it since my first cig, like this so that I can get it back, a reward will be given",3,0
1893,#Bristruth11454,"I know my name is hard but it’s heart breaking that some people won’t even try saying it. Their immediate reaction is “I can’t say that” or “do you have another name?”
Know what I mean? :(",17,21
1894,#Bristruth11443,Biggest change since exams is I’m now having my daily poo in the pub not the library,5,4
1895,#Bristruth11439,Just when you think you've gone a whole year in halls without hearing flatmates having sex through the very thin walls and you get woken up in your last week by just that...,1,3
1896,#Bristruth11438,"So my boyfriend like petting my hair, and out of curiosity I asked him what he'd do if I shave off all of my hair.

His response? ""Well, I'd just pet your scalp instead.""

Either that's the most endearing or the most disturbing thing I've heard of him (and I've heard a lot of disturbing shit coming from him).

Guys, I think he's a keeper.",61,13
1897,#Bristruth11432,"Not to sound shallow, but I find it really uncomfortable when speaking to someone who’s not from the same social economical background as me. Always feel like I have to down-converge because I sound too “posh” lol. Can’t help it",4,31
1898,#Bristruth11426,"#bristruth11409

Because I'm good at it, so I'm basically guaranteed a 2:1, it's interesting, and it's still a degree so literally anything with graduate training like banking or advertising will take me. What do you do, biochem or maths or some shit? Well if you ever cure cancer or find a new number, hit me up. Otherwise, as Shakespeare said, fuck off",9,5
1899,#Bristruth11405,"I need a film with a bitter sweet ending like Forrest Gump, any suggestions?",2,16
1900,#Bristruth11399,If I had £1 for every time someone told me I was beautiful I’d have £1 thanks mum,61,5
1901,#Bristruth11389,Imagine being so triggered by a bristruth that you have to write a bristruth about being triggered by a bristruth,9,0
1902,#Bristruth11388,So damn scared for life and that,13,2
1903,#Bristruth11375,I don't tell anyone when I get a Bristruth posted,0,0
1904,#Bristruth11359,I may be a bit stoned right now - But if birds could do politics there would be a Donald trump pigeon campaigning against the seagulls in bristol. It's SEAgulls not CITYgulls. They are pretty much the Mexicans of the birds world. #buildthecage #birdworldcountry,21,6
1905,#Bristruth11351,Where do I get a ridiculously edgy shit shirt from? Just looking for the I’m minted but I want to look cool look! :),13,24
1906,#Bristruth11344,"Yeah, I like it in the ASS when you're eye fuckin' with me
Stop it with the seagulls, always pigeons for me
Don't pull up at 6 AM if you hear yanney
Can I use the royal wedding as an EC?
Asking for a friend, sad reacts only
Yes, I see the jam that you keep in your fridge
I don't give a shit about your ski trip
They gon' snap the story, write a Bristruth 'bout me

God's plan, God's plan
I hold back, sometimes I post, i.e. this
I feel good most times I don't, so much stress
Mental breakdown on Woodland Road, such a mess
Graduate from UoB? Yeah, wait
I go hard in OMG, safe space?
Lolas, Lounge or Gravity

And still
Bad things...

She said ""Do you love me?"" I tell her ""Only partly
I only love my bed, daddy's money, and the molly""
10 'fore 10, getting twatted at the Cori
3rd year now, don't bring no freshers to my party
Yeah, you know me
Turn the U1 back to the 16
Without Dusty Depot there'd be..., oh wait
Imagine if I had've gone to UWE

[If you're reading this, the admins deleted the final verse. Something about personal attacks. *cough* Brady *cough*. Idk.]",79,5
1907,#Bristruth11309,"To whoever recalled Arnold Whittall's 'The Cambridge introduction to serialism' from the ASS hmu, need an atonal friend in this tonal world x",1,0
1908,#Bristruth11306,There is nothing worse than friends that claim they “aren’t hungry” after a night out... but end up digging into the cheesy chips you’ve brought,12,16
1909,#Bristruth11299,"#Bristruth11248 RE: Guardian league tables for History. The Guardian goes very heavy on NSS for its league table, so the overall result mainly reflects student perceptions. You should be (a) very wary of universities with Soviet-level NSS results, specifically designed to bump them up the league table standings; and (b) more concerned with objective rather than subjective data. Look at the value-added score of 8 (only 4 History courses scored 9) and 'Career after 6 months' of 75%, essentially the Russell Group premium.",2,0
